symbol,name,nameid,rank,price_usd,percent_change_24h,percent_change_1h,percent_change_7d,price_btc,market_cap_usd,volume24,volume24a,csupply,tsupply,msupply,timestamp
ZEC,Zcash,zcash,26,60.7,5.53,-2.34,-12.49,0.006291,5.304042405e+08,7.858098435588794e+08,9.285300132264855e+08,8.738531e+06,8738531,2.1e+07,2020-02-18T13:40:08.000Z
ONT,Ontology,ontology,27,0.84691,2.85,-2.45,-9.96,8.8e-05,4.5181206754e+08,1.5581307777284223e+08,2.2438177119386512e+08,5.3348317e+08,1000000000,NaN,2020-02-18T13:40:08.000Z
USDC,USD Coin,usd-coin,28,0.99911,0.02,-0.01,-0.1,0.00010400000000000001,4.346452321e+08,2.0143249094803593e+08,2.211405631802838e+08,4.35032301e+08,435032301,NaN,2020-02-18T13:40:08.000Z
VET,VeChain,vechain,29,0.0066560000000000005,0.74,-1.39,3.82,6.9e-07,3.6909394311e+08,1.3734398074610066e+08,1.3885334965349066e+08,5.54547348e+10,86712634466,NaN,2020-02-18T13:40:08.000Z
DOGE,Dogecoin,dogecoin,30,0.002751,6.28,-1.09,-5.86,2.85e-07,3.3831455344e+08,1.1865212474121772e+08,1.2891215121476668e+08,1.23000276384e+11,123000276384,NaN,2020-02-18T13:40:08.000Z
BAT,Basic Attention Token,basic-attention-token,31,0.26424000000000003,9,-1.98,-2.4,2.7000000000000002e-05,3.3802196237e+08,5.9136290742058694e+07,6.85086157476309e+07,1.279225522e+09,1500000000,NaN,2020-02-18T13:40:08.000Z
QTUM,Qtum,qtum,32,2.44,3.44,-2,-4.27,0.000252,2.3372811053e+08,5.061676410407563e+08,6.786800518683296e+08,9.5969372e+07,100909224,1.00909224e+08,2020-02-18T13:40:08.000Z
HT,Huobi Token,huobi-token,33,4.63,2.17,-1.4,-1.18,0.000479,2.3126485136e+08,3.0654587821019834e+08,4.5358621146726906e+08,5.00002e+07,500000000,NaN,2020-02-18T13:40:08.000Z
DCR,Decred,decred,34,20.4,3.84,-1.06,-2.81,0.002114,2.2479603684e+08,1.1276407301737227e+08,1.1563122948654057e+08,1.1019705e+07,11019705,2.1e+07,2020-02-18T13:40:08.000Z
MIN,MINDOL,mindol,35,1.35,16.68,-0.67,-27.46,0.00014,2.103664924e+08,4.463997313418255e+06,4.011020804675483e+06,1.55379617e+08,240000000,NaN,2020-02-18T13:40:08.000Z
LSK,Lisk,lisk,36,1.72,3.35,-2.36,-11.25,0.000178,2.0525573951e+08,6.539902764693034e+06,8.079336956727837e+06,1.19613215e+08,125643660,1.599184e+08,2020-02-18T13:40:08.000Z
TUSD,TrueUSD,trueusd,37,0.9989600000000001,0.07,-0.2,-0.03,0.00010400000000000001,1.9544863558e+08,1.1031749149439166e+09,1.3223768313360143e+09,1.95483256e+08,195483256,NaN,2020-02-18T13:40:08.000Z
PAX,Paxos Standard Token,paxos-standard-token,38,0.999527,0.1,0.01,-0.11,0.00010400000000000001,1.9427510712e+08,3.770024377086828e+08,4.0216227460386914e+08,1.94366961e+08,194366961,NaN,2020-02-18T13:40:08.000Z
BTG,Bitcoin Gold,bitcoingold,39,10.69,4.9,-1.75,-19.09,0.001108,1.8439811792e+08,2.99933554994734e+07,2.721570448208415e+07,1.7248611e+07,17348611,2.1e+07,2020-02-18T13:40:08.000Z
INB,Insight Chain,insight-chain,40,0.507849,-0.17,-0.31,-3.52,5.3e-05,1.7769775048e+08,5.457448584339186e+06,6.191075527999421e+06,3.49902689e+08,10000000000,NaN,2020-02-18T13:40:08.000Z
ZRX,0x,0x,41,0.285491,6.47,-2.31,3.15,2.9999999999999997e-05,1.71430556e+08,3.279985763483238e+07,4.30187134624417e+07,6.00475853e+08,1000000000,1e+09,2020-02-18T13:40:08.000Z
MONA,MonaCoin,monacoin,42,2.57,13.26,-1.01,33.13,0.000267,1.6919847833e+08,3.536252412609262e+07,1.139876742763948e+07,6.5729675e+07,65729675,NaN,2020-02-18T13:40:08.000Z
ICX,ICON,icon,43,0.327527,3.52,-1.98,-18.43,3.4e-05,1.6063660934e+08,3.6318058797303915e+07,4.147423955346449e+07,4.90453303e+08,800460000,NaN,2020-02-18T13:40:08.000Z
OMG,OmiseGO,omisego,44,1.12,3.21,-1.6,2.02,0.00011599999999999999,1.5741175288e+08,1.153241589318307e+08,1.24448055245898e+08,1.40245398e+08,140245398,1.40245398e+08,2020-02-18T13:40:08.000Z
REP,Augur,augur,45,13.53,3.21,-1.45,-14.66,0.001403,1.4886289861e+08,1.3733473321902331e+07,1.2752552435063435e+07,1.1e+07,11000000,1.1e+07,2020-02-18T13:40:08.000Z
BCD,Bitcoin Diamond,bitcoin-diamond,46,0.788363,11.07,-2.21,-19.46,8.2e-05,1.4702409518e+08,1.2041889250230355e+07,9.628986142665058e+06,1.86492898e+08,186492898,2.1e+08,2020-02-18T13:40:08.000Z
WAVES,Waves,waves,47,1.39,13.03,-0.21,-0.29,0.000144,1.3865396795e+08,9.046254792487581e+07,7.231863572880517e+07,1e+08,100000000,1e+08,2020-02-18T13:40:08.000Z
RVN,Ravencoin,ravencoin,48,0.032236,3.53,-1.45,-2.76,3e-06,1.3773338415e+08,2.6957577100550164e+07,3.4326752343662456e+07,4.27648e+09,4276480000,2.1e+10,2020-02-18T13:40:08.000Z
NANO,Nano,nano,49,0.969339,4.26,-1.3,0.1,0.0001,1.2916271512e+08,4.643265116067718e+06,7.374144199134622e+06,1.33248297e+08,133248297,1.33248297e+08,2020-02-18T13:40:08.000Z
OKB,OKB,okb,50,6.45,3.12,-0.96,12.34,0.000669,1.2905010334e+08,3.2344889346353763e+08,4.382750937310277e+08,2e+07,300000000,NaN,2020-02-18T13:40:08.000Z
SC,Siacoin,siacoin,51,0.00293,16.35,-1.26,38.56,3.0399999999999997e-07,1.2252529952e+08,7.839384098389512e+06,7.572513471768399e+06,4.1817047634e+10,41817047634,NaN,2020-02-18T13:40:08.000Z
SNX,Synthetix Network Token,synthetix-network-token,52,0.943594,-1,0.46,-0.24,9.8e-05,1.1885404807e+08,963596.8249384236,1.3901176388397268e+06,1.2595883e+08,125958830,NaN,2020-02-18T13:40:08.000Z
KCS,KuCoin Shares,kucoin-shares,53,1.24,0.36,-0.31,-0.84,0.000129,1.104808639e+08,7.800011175533014e+06,8.43339406196574e+06,8.8745681e+07,180730576,NaN,2020-02-18T13:40:08.000Z
ENJ,Enjin Coin,enjin-coin,54,0.141599,26.64,3.63,4.39,1.4999999999999999e-05,1.0991994703e+08,3.089254102360876e+07,7.343958739870439e+06,7.76278713e+08,1000000000,NaN,2020-02-18T13:40:08.000Z
NEXO,Nexo,nexo,55,0.196487,1.25,-1.52,6.19,2e-05,1.096817435e+08,1.8753073373356875e+07,1.8069484723678082e+07,5.60000011e+08,1000000000,NaN,2020-02-18T13:40:08.000Z
BTT,BitTorrent,bittorrent,56,0.000512,2.47,-1.65,14.1,5.31e-08,1.0864492977e+08,1.2665235562605064e+07,1.8078965616617937e+07,2.121165e+11,990000000000,NaN,2020-02-18T13:40:08.000Z
ABBC,ABBC Coin,abbc-coin,57,0.10777300000000001,14.16,3.03,3.91,1.1e-05,1.0820168087e+08,2.8087649608933486e+07,2.696207638522605e+07,1.003981087e+09,1003981087,NaN,2020-02-18T13:40:08.000Z
HOT,Holo,holo,58,0.0007650000000000001,2.88,-1.7,0.92,7.93e-08,1.025292239e+08,7.525782665745341e+06,5.170579828394857e+06,1.33214575156e+11,177619433541,NaN,2020-02-18T13:40:08.000Z
BTM,Bytom,bytom,59,0.096969,8.45,0.73,-9.81,1e-05,9.72110213e+07,8.613023411878473e+07,1.0905685153322218e+08,1.002499275e+09,1407000000,1.407e+09,2020-02-18T13:40:08.000Z
BOTX,botXcoin,botxcoin,60,0.055675999999999996,7.31,-1.28,20.9,6e-06,9.673606937e+07,936307.3698597095,626252.3313152454,1.73747296e+09,5000000000,NaN,2020-02-18T13:40:08.000Z
DGB,Digibyte,digibyte,61,0.0075,3.33,-0.85,3.23,7.77e-07,9.572194555e+07,1.1978695384907157e+06,1.2793517743506492e+06,1.2763432261e+10,12763432261,2.1e+10,2020-02-18T13:40:08.000Z
DGD,DigixDAO,digixdao,62,47.09,8.87,-1.37,15.36,0.004881,9.418342162e+07,2.5549995504755424e+06,2.687684219441459e+06,2e+06,2000000,2e+06,2020-02-18T13:40:08.000Z
THETA,Theta Token,theta-token,63,0.12729200000000002,3.43,-1.43,1.2,1.3000000000000001e-05,8.993244009e+07,9.266224830628393e+06,8.985958011487022e+06,7.06502689e+08,1000000000,NaN,2020-02-18T13:40:08.000Z
KMD,Komodo,komodo,64,0.76276,7.07,-2.71,-8.59,7.900000000000001e-05,8.820739396e+07,3.816871824682761e+06,4.549228656585919e+06,1.15642437e+08,115642437,2e+08,2020-02-18T13:40:08.000Z
VSYS,V Systems,v-systems,65,0.0492,12.97,-1.27,9.14,5e-06,8.801050234e+07,6.905141982841574e+06,5.179225881401098e+06,1.788818695e+09,5217805440,NaN,2020-02-18T13:40:08.000Z
ZEN,Horizen,zencash,66,12.08,1.38,-0.41,-0.69,0.0012519999999999999,8.681807868e+07,1.4368345254873075e+06,1.7103269151296918e+06,7.185725e+06,7185725,2.1e+07,2020-02-18T13:40:08.000Z
BTS,BitShares,bitshares,67,0.031598,3.35,-1.8,-7.56,3e-06,8.660679799e+07,1.817557261061799e+07,2.5704843080037914e+07,2.74091e+09,2740910000,3.600570502e+09,2020-02-18T13:40:08.000Z
MCO,Crypto.com,monaco,68,5.36,-3.64,-1.76,-10.34,0.0005549999999999999,8.457995391e+07,2.403711530847193e+07,2.5699199360330552e+07,1.5793831e+07,31587682,3.1587682363206103e+07,2020-02-18T13:40:08.000Z
HC,HyperCash,hypercash,69,1.91,7.18,-2.61,-11.27,0.000198,8.307005757e+07,2.6643556384449997e+06,6.617323010251823e+06,4.3529781e+07,43529781,8.4e+07,2020-02-18T13:40:08.000Z
ALGO,Algorand,algorand,70,0.309349,2.33,-3.03,-13.23,3.2e-05,8.020072051e+07,5.917179270628724e+07,7.651472227187094e+07,2.59256762e+08,2588969743,NaN,2020-02-18T13:40:08.000Z
DAI,Dai,dai,71,0.999201,0.04,0.02,-0.36,0.00010400000000000001,7.820818508e+07,1.9362388761680506e+07,2.2363365524899986e+07,7.8262606e+07,78262606,NaN,2020-02-18T13:40:08.000Z
IOST,IOStoken,iostoken,72,0.006335,2.05,-2.64,-13.68,6.559999999999999e-07,7.610350687e+07,4.46913996373436e+07,6.488185664572646e+07,1.2013965609e+10,21000000000,2.1e+10,2020-02-18T13:40:08.000Z
KNC,Kyber Network,kyber-network,73,0.448758,16.15,-0.58,28.18,4.7e-05,7.533060475e+07,2.1624275379807193e+07,1.529575894874602e+07,1.67864614e+08,215625349,2.26e+08,2020-02-18T13:40:08.000Z
STEEM,STEEM,steem,74,0.21721300000000002,6.94,-2.63,6.97,2.3e-05,7.436433264e+07,1.7543631983407827e+06,2.19618736800166e+06,3.42356149e+08,342356149,NaN,2020-02-18T13:40:08.000Z
XVG,Verge,verge,75,0.004675,3.34,-1.22,-5.73,4.85e-07,7.433348748e+07,2.396387166908242e+06,3.143866205829089e+06,1.5900663549e+10,15900663549,1.6555e+10,2020-02-18T13:40:08.000Z
GNT,Golem,golem-network-tokens,76,0.068812,6.05,-2.2,25.97,7.000000000000001e-06,6.636528121e+07,5.939833159159267e+06,5.75948285573369e+06,9.6445e+08,1000000000,NaN,2020-02-18T13:40:08.000Z
SNT,Status Network Token,status,77,0.018757,9.78,-2.22,14.45,2e-06,6.509561351e+07,2.9701585978207447e+07,2.8421798511363722e+07,3.470483788e+09,6804870174,NaN,2020-02-18T13:40:08.000Z
ELF,aelf,aelf,78,0.12791,10.28,-1.72,34.28,1.3000000000000001e-05,6.392706912e+07,7.994118769158521e+07,9.800141446020383e+07,4.9978e+08,499780000,1e+09,2020-02-18T13:40:08.000Z
ARDR,Ardor,ardor,79,0.063481,8.61,-0.44,5.52,7.000000000000001e-06,6.341751957e+07,697767.8721197464,773653.4600914276,9.98999495e+08,998999495,9.98999495e+08,2020-02-18T13:40:08.000Z
ZIL,Zilliqa,zilliqa,80,0.007232,5.55,-2.12,-3.21,7.5e-07,6.282543187e+07,1.3848839297308773e+07,1.72142889961263e+07,8.687360058e+09,12600000000,NaN,2020-02-18T13:40:08.000Z
DX,DxChain Token,dxchain-token,81,0.001347,2.09,-1.25,22.44,1.4e-07,6.229504586e+07,1.7135304371426366e+06,2.079215426592598e+06,4.625e+10,100000000000,NaN,2020-02-18T13:40:08.000Z
SEELE,Seele,seele,82,0.08910900000000001,-0.57,-0.77,-7.72,9e-06,6.173577115e+07,2.9360888982130244e+07,3.0085085956737522e+07,6.92776387e+08,1000000000,NaN,2020-02-18T13:40:08.000Z
MANA,Decentraland,decentraland,83,0.058436,12.79,-1.88,-1.78,6e-06,6.136638913e+07,3.3416546937923424e+07,3.0798282423843883e+07,1.050141509e+09,2644403343,NaN,2020-02-18T13:40:08.000Z
AE,Aeternity,aeternity,84,0.200706,4.02,-2.05,-11.06,2.1e-05,5.626444284e+07,2.094474870455084e+07,2.19924230046431e+07,2.80333087e+08,280333087,NaN,2020-02-18T13:40:08.000Z
RLC,iExec RLC,rlc,85,0.6857449999999999,13.67,-1.28,-3.5,7.099999999999999e-05,5.490811041e+07,800469.8046874158,638043.053874487,8.0070793e+07,86999785,8.7e+07,2020-02-18T13:40:08.000Z
ZB,ZB,zb,86,0.331376,8.26,-1.26,-10.6,3.4e-05,5.408011747e+07,2.9890650371660277e+07,3.2444702711255208e+07,1.6319881e+08,2100000000,NaN,2020-02-18T13:40:08.000Z
NPXS,Pundi X,pundi-x,87,0.000218,0.79,-2.09,23.88,2.2599999999999997e-08,5.117782718e+07,2.8006318955428926e+06,3.9116822387051564e+06,2.35171468515e+11,280255193861,NaN,2020-02-18T13:40:08.000Z
XZC,ZCoin,zcoin,88,6.38,2.32,-3.19,-17.45,0.000661,4.928759748e+07,9.387504501915582e+06,1.1782224621103667e+07,7.72854e+06,7728540,2.14e+07,2020-02-18T13:40:08.000Z
QNT,Quant,quant,89,3.78,-2.19,-2.01,-14.95,0.000392,4.561177791e+07,2.635138792952587e+06,2.0959799634472225e+06,1.2072738e+07,45467000,NaN,2020-02-18T13:40:08.000Z
CHZ,Chiliz,chiliz,90,0.013374,-3.98,-1.64,32.5,1e-06,4.46962111e+07,5.432261738902514e+06,1.1613316083173782e+07,3.341995514e+09,8888888888,NaN,2020-02-18T13:40:08.000Z
MATIC,Matic Network,matic-network,91,0.019906999999999998,4.24,-1.63,-5.5,2e-06,4.330173611e+07,2.089665228104427e+07,2.6801461766110882e+07,2.175190262e+09,10000000000,NaN,2020-02-18T13:40:08.000Z
BXK,Bitbook Gambling,bitbook-gambling,92,0.116337,-12.11,-2.94,-21.75,1.2e-05,4.285705109e+07,460799.6958016287,548951.6111350078,3.68387491e+08,741456054,NaN,2020-02-18T13:40:08.000Z
STRAT,Stratis,stratis,93,0.42371400000000004,5.32,-2.32,-9.68,4.4e-05,4.222786076e+07,984100.299999289,1.6169906239574517e+06,9.9661139e+07,99661139,NaN,2020-02-18T13:40:08.000Z
RIF,RIF Token,rif-token,94,0.087397,1.24,-0.4,-3.17,9e-06,4.177388724e+07,6.302233204945518e+06,8.841038939368756e+06,4.77980957e+08,1000000000,NaN,2020-02-18T13:40:08.000Z
NRG,Energi,energi,95,1.59,-1.76,4.22,-12.76,0.000165,4.04200456e+07,458301.997078298,490679.78724170226,2.5431672e+07,25431672,NaN,2020-02-18T13:40:08.000Z
MX,MX Token,mx-token,96,0.14665,1.71,-3.95,-17.05,1.4999999999999999e-05,3.95955e+07,1.3667654680172987e+07,2.0933152738206122e+07,2.7e+08,977698919,NaN,2020-02-18T13:40:08.000Z
AION,Aion,aion,97,0.114792,7.8,-3.12,-8.84,1.2e-05,3.858903586e+07,7.566402890686718e+06,6.968193372237162e+06,3.3616581e+08,465934587,4.65934587e+08,2020-02-18T13:40:08.000Z
LEND,EthLend,ethlend,98,0.034023000000000005,0.05,-1.09,3.79,4e-06,3.743169379e+07,1.0740375449650032e+06,6.106197828083529e+06,1.100180877e+09,1299999942,1.299999942e+09,2020-02-18T13:40:08.000Z
UBT,Unibright,unibright,99,0.262214,2.17,-2.53,176.66,2.7000000000000002e-05,3.65825128e+07,1.6326984857205313e+06,1.571880562633655e+06,1.39579219e+08,150000000,NaN,2020-02-18T13:40:08.000Z
WICC,WaykiChain,waykichain,100,0.193435,4.1,-1.93,3.32,2e-05,3.655913658e+07,3.6035948407262336e+06,3.89945341021104e+06,1.89e+08,210000000,NaN,2020-02-18T13:40:08.000Z
BTC,Bitcoin,bitcoin,1,9615.12,0.73,-0.81,-1.81,1,1.74876824207e+11,3.491357045847493e+10,4.02052289035832e+10,1.8187696e+07,18187696,2.1e+07,2020-02-18T13:45:09.000Z
ETH,Ethereum,ethereum,2,261.14,6.1,-1.8,18.27,0.027092,2.858826251198e+10,2.246915003810401e+10,2.4883423338433582e+10,1.09475492e+08,109475492,NaN,2020-02-18T13:45:09.000Z
XRP,XRP,ripple,3,0.27861199999999997,2.79,-2.1,2.95,2.8999999999999997e-05,1.195510919991e+10,3.215645098650028e+09,3.8299087058941374e+09,4.2909539227e+10,99991841593,1e+11,2020-02-18T13:45:09.000Z
BCH,Bitcoin Cash,bitcoin-cash,4,387.82,2.93,-3.39,-13.27,0.040234,7.07730444975e+09,5.618818055433596e+09,6.865035679498683e+09,1.8248965e+07,18248965,2.1e+07,2020-02-18T13:45:09.000Z
BCHSV,Bitcoin SV,bitcoin-cash-sv,5,290.52,9.72,-6.07,-17.42,0.030139999999999997,5.30093340228e+09,3.2973288144049754e+09,3.072409187726692e+09,1.8246402e+07,21000000,2.1e+07,2020-02-18T13:45:09.000Z
LTC,Litecoin,litecoin,6,70.95,2.25,-2.13,-3.2,0.007361,4.55809563303e+09,4.944435821868341e+09,6.299967016455204e+09,6.4242483e+07,64242483,8.4e+07,2020-02-18T13:45:09.000Z
USDT,Tether,tether,7,1,0.01,0,0.3,0.00010400000000000001,4.05679338459e+09,4.8550862579608444e+10,5.8082145339405136e+10,4.049107372e+09,4049107372,NaN,2020-02-18T13:45:09.000Z
EOS,EOS,eos,8,4.29,2.98,-2.51,-11.88,0.00044500000000000003,3.98077865031e+09,4.313813021719476e+09,7.1097867165194025e+09,9.29000281e+08,1006245120,1.00624512e+09,2020-02-18T13:45:09.000Z
BNB,Binance Coin,binance-coin,9,22.93,5.3,-1.08,-7.81,0.002378,3.56573683238e+09,4.174144626082406e+08,4.9165477771788734e+08,1.55536713e+08,192443301,2e+08,2020-02-18T13:45:09.000Z
XTZ,Tezos,tezos,10,3.15,12.9,-3.47,21.14,0.000327,2.08056928842e+09,1.6631710110882756e+08,1.9885309144685e+08,6.60373612e+08,763306930,NaN,2020-02-18T13:45:09.000Z
ADA,Cardano,cardano,11,0.058401,3.38,-2.3,-1.77,6e-06,1.51415931326e+09,1.639715665944849e+08,2.0352027484872612e+08,2.5927070538e+10,31112483745,4.5e+10,2020-02-18T13:45:09.000Z
LINK,ChainLink,chainlink,12,4.28,8.85,-2.57,27.04,0.00044400000000000006,1.49714640813e+09,4.062034011795714e+08,4.8717574130505013e+08,3.5e+08,1000000000,1e+09,2020-02-18T13:45:09.000Z
XLM,Stellar,stellar,13,0.070515,3.12,-2.39,0.7,7.000000000000001e-06,1.41459649606e+09,4.6158333984946024e+08,5.763318361203647e+08,2.0061035508e+10,104303927518,1.04303927518e+11,2020-02-18T13:45:09.000Z
XMR,Monero,monero,14,82,1.3,-1.91,-2.38,0.008508,1.40837620163e+09,1.3924109627545753e+08,1.6233810054980758e+08,1.7174299e+07,17174299,NaN,2020-02-18T13:45:09.000Z
TRX,TRON,tron,15,0.020730000000000002,0.64,-1.87,-4.9,2e-06,1.38230470443e+09,1.457025426627054e+09,1.7473953218166757e+09,6.6682072191e+10,99000000000,NaN,2020-02-18T13:45:09.000Z
ETC,Ethereum Classic,ethereum-classic,16,9.21,2,-2.67,-21.79,0.000956,1.04074053161e+09,2.386197875210361e+09,3.183286574001285e+09,1.12980348e+08,112980348,2.1e+08,2020-02-18T13:45:09.000Z
NEO,Neo,neo,17,14.43,6,-2.54,8.01,0.001497,1.01754297934e+09,9.084678462919526e+08,1.0168257421886736e+09,7.0538831e+07,100000000,1e+08,2020-02-18T13:45:09.000Z
DASH,Dash,dash,18,108.1,5,-2.51,-13.69,0.011214,1.00448949772e+09,7.348801815631592e+08,8.409777875433023e+08,9.292491e+06,9292491,1.89e+07,2020-02-18T13:45:09.000Z
LEO,UNUS SED LEO,unus-sed-leo,19,0.9706629999999999,0.55,-0.36,-2.85,0.000101,9.7017709331e+08,1.1026973241901204e+06,2.125777143076586e+06,9.99498893e+08,999498893,NaN,2020-02-18T13:45:09.000Z
HEDG,HedgeTrade,hedgetrade,20,2.65,4.31,-3.43,-1.25,0.00027400000000000005,7.6289951471e+08,1.2407049671219203e+06,1.0540071300274213e+06,2.88393355e+08,1000000000,NaN,2020-02-18T13:45:09.000Z
ATOM,Cosmos,cosmos,21,4,-0.38,-2.21,-16.05,0.00041500000000000006,7.6256318185e+08,2.3530705753945005e+08,3.111472220196198e+08,1.90688439e+08,237928231,NaN,2020-02-18T13:45:09.000Z
IOTA,IOTA,iota,22,0.268982,1.86,-2.14,-13.87,2.8000000000000003e-05,7.4764457625e+08,2.118018665348499e+07,2.616722848422828e+07,2.779530283e+09,2779530283,2.779530283e+09,2020-02-18T13:45:09.000Z
MKR,Maker,maker,23,601.59,2.76,-0.92,5.57,0.062411,6.015880131e+08,7.228450992180006e+06,7.525850821662806e+06,1e+06,1000000,1e+06,2020-02-18T13:45:09.000Z
NEM,NEM,nem,24,0.060951,1.62,-1.75,-3.26,6e-06,5.4856330419e+08,4.674509123523481e+07,5.153988189789866e+07,8.999999999e+09,8999999999,8.999999999e+09,2020-02-18T13:45:09.000Z
CRO,Crypto.com Chain,crypto-com-chain,25,0.059028,-1.14,-0.95,-2.05,6e-06,5.478267916e+08,1.2190442571153365e+07,2.0320293326781176e+07,9.280821918e+09,100000000000,NaN,2020-02-18T13:45:09.000Z
ZEC,Zcash,zcash,26,60.71,5.19,-2.53,-12.6,0.006298,5.3052163895e+08,7.901084092929993e+08,9.305422978329573e+08,8.738531e+06,8738531,2.1e+07,2020-02-18T13:45:09.000Z
ONT,Ontology,ontology,27,0.845872,2.94,-2.37,-10.16,8.8e-05,4.5125832668e+08,1.5551904041920227e+08,2.241283245323319e+08,5.3348317e+08,1000000000,NaN,2020-02-18T13:45:09.000Z
USDC,USD Coin,usd-coin,28,0.999202,0.01,0.01,-0.13,0.00010400000000000001,4.3468516823e+08,2.010193546332864e+08,2.2172685131316128e+08,4.35032301e+08,435032301,NaN,2020-02-18T13:45:09.000Z
VET,VeChain,vechain,29,0.006659,1.7,-1.1,3.68,6.909999999999999e-07,3.6925061278e+08,1.3670751119222093e+08,1.376254957149635e+08,5.54547348e+10,86712634466,NaN,2020-02-18T13:45:09.000Z
DOGE,Dogecoin,dogecoin,30,0.0027370000000000003,5.93,-1.49,-6.5,2.84e-07,3.3667321037e+08,1.1784617087197334e+08,1.2889466249519372e+08,1.23000276384e+11,123000276384,NaN,2020-02-18T13:45:09.000Z
BAT,Basic Attention Token,basic-attention-token,31,0.262941,8.63,-2.57,-3.4,2.7000000000000002e-05,3.3636076871e+08,5.891327887982187e+07,6.846323466811039e+07,1.279225522e+09,1500000000,NaN,2020-02-18T13:45:09.000Z
QTUM,Qtum,qtum,32,2.43,3.36,-2.24,-4.69,0.000252,2.3321935301e+08,5.05117079152335e+08,6.764130624919834e+08,9.5969372e+07,100909224,1.00909224e+08,2020-02-18T13:45:09.000Z
HT,Huobi Token,huobi-token,33,4.61,1.78,-1.97,-1.47,0.000478,2.3042334632e+08,3.041560039021737e+08,4.554809152011346e+08,5.00002e+07,500000000,NaN,2020-02-18T13:45:09.000Z
DCR,Decred,decred,34,20.38,3.94,-0.68,-2.94,0.002114,2.245752735e+08,1.1286498697122094e+08,1.151950295222302e+08,1.1019705e+07,11019705,2.1e+07,2020-02-18T13:45:09.000Z
MIN,MINDOL,mindol,35,1.35,16.79,-0.76,-27.7,0.00014,2.1020541548e+08,4.441070625216041e+06,3.683070888703418e+06,1.55379617e+08,240000000,NaN,2020-02-18T13:45:09.000Z
LSK,Lisk,lisk,36,1.72,3.83,-2.46,-11.77,0.000178,2.0514744357e+08,6.507892670753454e+06,8.075934283604215e+06,1.19613215e+08,125643660,1.599184e+08,2020-02-18T13:45:09.000Z
TUSD,TrueUSD,trueusd,37,0.99956,0.15,-0.15,0,0.00010400000000000001,1.9539718275e+08,1.1006081135551386e+09,1.3259294254578702e+09,1.95483256e+08,195483256,NaN,2020-02-18T13:45:09.000Z
PAX,Paxos Standard Token,paxos-standard-token,38,0.999974,0.15,0.05,-0.05,0.00010400000000000001,1.9436184317e+08,3.767488693118867e+08,4.0311190666013443e+08,1.94366961e+08,194366961,NaN,2020-02-18T13:45:09.000Z
BTG,Bitcoin Gold,bitcoingold,39,10.68,5.07,-2.16,-19.3,0.001108,1.842478592e+08,2.9952933589744654e+07,2.719293999707886e+07,1.7248611e+07,17348611,2.1e+07,2020-02-18T13:45:09.000Z
INB,Insight Chain,insight-chain,40,0.507663,0.19,-0.38,-3.6,5.3e-05,1.7763267313e+08,5.353214350188259e+06,6.230155778274985e+06,3.49902689e+08,10000000000,NaN,2020-02-18T13:45:09.000Z
ZRX,0x,0x,41,0.285457,6.53,-2.39,2.9,2.9999999999999997e-05,1.7141025534e+08,3.277896703270013e+07,4.290372052476778e+07,6.00475853e+08,1000000000,1e+09,2020-02-18T13:45:09.000Z
MONA,MonaCoin,monacoin,42,2.57,13.21,-1.09,32.82,0.000266,1.688318383e+08,3.536199757612409e+07,1.1392382468236038e+07,6.5729675e+07,65729675,NaN,2020-02-18T13:45:09.000Z
ICX,ICON,icon,43,0.327732,3.63,-2.05,-18.54,3.4e-05,1.6073714331e+08,3.629720793856953e+07,4.133835298907109e+07,4.90453303e+08,800460000,NaN,2020-02-18T13:45:09.000Z
OMG,OmiseGO,omisego,44,1.12,3.87,-1.9,1.68,0.00011599999999999999,1.5692445347e+08,1.1490561189075354e+08,1.238989818229321e+08,1.40245398e+08,140245398,1.40245398e+08,2020-02-18T13:45:09.000Z
REP,Augur,augur,45,13.52,3.57,-1.65,-14.82,0.001402,1.4870319082e+08,1.3719210373631408e+07,1.272419211575447e+07,1.1e+07,11000000,1.1e+07,2020-02-18T13:45:09.000Z
BCD,Bitcoin Diamond,bitcoin-diamond,46,0.7883100000000001,11.55,-2.06,-19.46,8.2e-05,1.470141667e+08,1.2004701653901871e+07,9.594567032132933e+06,1.86492898e+08,186492898,2.1e+08,2020-02-18T13:45:09.000Z
WAVES,Waves,waves,47,1.38,13.16,-0.36,0.01,0.000144,1.384817372e+08,9.012297613366027e+07,7.235704027269863e+07,1e+08,100000000,1e+08,2020-02-18T13:45:09.000Z
RVN,Ravencoin,ravencoin,48,0.032106,3.37,-1.76,-4.32,3e-06,1.3730189961e+08,2.6756154144160178e+07,3.423474032298761e+07,4.27648e+09,4276480000,2.1e+10,2020-02-18T13:45:09.000Z
NANO,Nano,nano,49,0.9680719999999999,4.6,-1.51,-0.11,0.0001,1.2899393953e+08,4.631553109907172e+06,7.378378820693247e+06,1.33248297e+08,133248297,1.33248297e+08,2020-02-18T13:45:09.000Z
